victim_name,group,sector,requested_sector,country,attack_date,discovered,website,source_url,description,raw_record
trois-i.com,dispossessor,Financial,Financial,LU,2023-06-06 15:32:00.000000,2024-04-19 09:42:35.712487,trois-i.com,https://dispossessor.com/blogs/1016,"Trois I Investissements Industriels Internationaux sa is an independent, family owned holding company focused on long term investments ‍Established in the late ‘90s in London, Trois I moved to Luxembourg in 2006, with the aim to take advantage of t...","{""activity"": ""Financial"", ""attackdate"": ""2023-06-06 15:32:00.000000"", ""country"": ""LU"", ""description"": ""Trois I Investissements Industriels Internationaux sa is an independent, family owned holding company focused on long term investments ‍Established in the late ‘90s in London, Trois I moved to Luxembourg in 2006, with the aim to take advantage of t..."", ""discovered"": ""2024-04-19 09:42:35.712487"", ""duplicates"": [], ""group"": ""dispossessor"", ""id"": ""dHJvaXMtaS5jb21AZGlzcG9zc2Vzc29y"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-19 09:46:56"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/dHJvaXMtaS5jb21AZGlzcG9zc2Vzc29y"", ""post_url"": ""https://dispossessor.com/blogs/1016"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/06367fded3fead3a8f30ebe629f60471.png"", ""victim"": ""trois-i.com"", ""website"": ""trois-i.com""}"
cfsigroup.ca,dispossessor,Financial,Financial,CA,2023-09-11 11:04:00.000000,2024-04-19 09:38:45.812861,cfsigroup.ca,https://dispossessor.com/blogs/1047,"Better yet, see us in person!","{""activity"": ""Financial"", ""attackdate"": ""2023-09-11 11:04:00.000000"", ""country"": ""CA"", ""description"": ""Better yet, see us in person!"", ""discovered"": ""2024-04-19 09:38:45.812861"", ""duplicates"": [], ""group"": ""dispossessor"", ""id"": ""Y2ZzaWdyb3VwLmNhQGRpc3Bvc3Nlc3Nvcg=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-19 09:46:22"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/Y2ZzaWdyb3VwLmNhQGRpc3Bvc3Nlc3Nvcg=="", ""post_url"": ""https://dispossessor.com/blogs/1047"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/5c11d324d75fbcb6cd894f0552d8f8df.png"", ""victim"": ""cfsigroup.ca"", ""website"": ""cfsigroup.ca""}"
nckb.com,dispossessor,Financial,Financial,,2023-11-05 06:38:00.000000,2024-04-19 09:34:16.754876,nckb.com,https://dispossessor.com/blogs/1108,"About New Century Kitchen and Bath
In their own words
New Century Kitchen and Bath is a full service kitchen and bath company based in San Leandro, CA. We are established in 1991 and has recently changed ownership in 2019. We specialized in stone f...","{""activity"": ""Financial"", ""attackdate"": ""2023-11-05 06:38:00.000000"", ""country"": """", ""description"": ""About New Century Kitchen and Bath\nIn their own words\nNew Century Kitchen and Bath is a full service kitchen and bath company based in San Leandro, CA. We are established in 1991 and has recently changed ownership in 2019. We specialized in stone f..."", ""discovered"": ""2024-04-19 09:34:16.754876"", ""duplicates"": [], ""group"": ""dispossessor"", ""id"": ""bmNrYi5jb21AZGlzcG9zc2Vzc29y"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-19 09:38:13"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/bmNrYi5jb21AZGlzcG9zc2Vzc29y"", ""post_url"": ""https://dispossessor.com/blogs/1108"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/cf3c2fb05d40b565d4bebba2d96e56ec.png"", ""victim"": ""nckb.com"", ""website"": ""nckb.com""}"
citizenswv.com,dispossessor,Financial,Financial,,2023-12-11 18:57:00.000000,2024-04-19 09:28:51.514210,citizenswv.com,https://dispossessor.com/blogs/1207,"Part 1. Once again we see how greedy a bank can be , putting their own money above clients interests . 
Welcome to Citizens Bank of West Virginia, a locally owned community bank which provides a comprehensive line of banking, trust and investment...","{""activity"": ""Financial"", ""attackdate"": ""2023-12-11 18:57:00.000000"", ""country"": """", ""description"": ""Part 1. Once again we see how greedy a bank can be , putting their own money above clients interests . \nWelcome to Citizens Bank of West Virginia, a locally owned community bank which provides a comprehensive line of banking, trust and investment..."", ""discovered"": ""2024-04-19 09:28:51.514210"", ""duplicates"": [], ""group"": ""dispossessor"", ""id"": ""Y2l0aXplbnN3di5jb21AZGlzcG9zc2Vzc29y"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-19 09:37:06"", ""users"": 1, ""users_url"": 1}, ""permalink"": ""https://www.ransomware.live/id/Y2l0aXplbnN3di5jb21AZGlzcG9zc2Vzc29y"", ""post_url"": ""https://dispossessor.com/blogs/1207"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/ecdde511264fc813b5cb968407835324.png"", ""victim"": ""citizenswv.com"", ""website"": ""citizenswv.com""}"
P??????? & ????,play,Financial,Financial,US,2024-04-19 01:28:11.925121,2024-04-19 01:28:12.007697,p??????????????.com,http://k7kg3jqxang3wh7hnmaiokchk7qoebupfgoik6rha6mjpzwupwtj25yd.onion/topic.php?id=HWzXgPAMO2EzFV,United States,"{""activity"": ""Financial"", ""attackdate"": ""2024-04-19 01:28:11.925121"", ""country"": ""US"", ""description"": ""United States"", ""discovered"": ""2024-04-19 01:28:12.007697"", ""duplicates"": [], ""group"": ""play"", ""id"": ""UD8/Pz8/Pz8gJiA/Pz8/QHBsYXk="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/UD8/Pz8/Pz8gJiA/Pz8/QHBsYXk="", ""post_url"": ""http://k7kg3jqxang3wh7hnmaiokchk7qoebupfgoik6rha6mjpzwupwtj25yd.onion/topic.php?id=HWzXgPAMO2EzFV"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/f12513607475a8e8fb26d049342a449d.png"", ""victim"": ""P??????? & ????"", ""website"": ""p??????????????.com""}"
JE Owens & Company PA.,bianlian,Financial,Financial,US,2024-04-18 17:29:33.112266,2024-04-18 17:29:33.112287,jeowens.com,http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion//companies/jeowens.com,"JE Owens & Company PA, provide detailed, quality accounting services.","{""activity"": ""Financial"", ""attackdate"": ""2024-04-18 17:29:33.112266"", ""country"": ""US"", ""description"": ""JE Owens & Company PA, provide detailed, quality accounting services."", ""discovered"": ""2024-04-18 17:29:33.112287"", ""duplicates"": [], ""group"": ""bianlian"", ""id"": ""SkUgT3dlbnMgJiBDb21wYW55IFBBLkBiaWFubGlhbg=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-19 01:38:44"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/SkUgT3dlbnMgJiBDb21wYW55IFBBLkBiaWFubGlhbg=="", ""post_url"": ""http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion//companies/jeowens.com"", ""press"": null, ""screenshot"": """", ""victim"": ""JE Owens & Company PA."", ""website"": ""jeowens.com""}"
Best Reward Federal Credit Union,akira,Financial,Financial,US,2024-04-15 13:26:37.042501,2024-04-15 13:26:37.158397,bestrewardfcu.coop,,"Best Reward Federal Credit Union offers low-rate loans, deposit accounts, VISA cards and mobile services. Lots of financial documents, personal information including thousands of members names, SSNs, addresses, emails, phones. We are going to share everything soon.","{""activity"": ""Financial"", ""attackdate"": ""2024-04-15 13:26:37.042501"", ""country"": ""US"", ""description"": ""Best Reward Federal Credit Union offers low-rate loans, deposit accounts, VISA cards and mobile services. Lots of financial documents, personal information including thousands of members names, SSNs, addresses, emails, phones. We are going to share everything soon."", ""discovered"": ""2024-04-15 13:26:37.158397"", ""duplicates"": [], ""group"": ""akira"", ""id"": ""QmVzdCBSZXdhcmQgRmVkZXJhbCBDcmVkaXQgVW5pb25AYWtpcmE="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-15 13:43:47"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/QmVzdCBSZXdhcmQgRmVkZXJhbCBDcmVkaXQgVW5pb25AYWtpcmE="", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Best Reward Federal Credit Union"", ""website"": ""bestrewardfcu.coop""}"
Williams County Abstract Company ,medusa,Financial,Financial,US,2024-04-09 16:22:52.12345,2024-04-13 10:43:54.813255,williamsabstract.com,http://medusaxko7jxtrojdkxo66j7ck4q5tgktf7uqsqyfry4ebnxlcbkccyd.onion/detail?id=3491b1151bd21a760946b64c1262cf54,"Williams County Abstract Company (founded 1907)  provides services to help you buy or sell residential and commercial property, and also real estate closing, escrow and settlement services and title insurance. Williams County Abstract corporate office is located in 123 E Broadway, Williston, North Dakota, 58801, United States and has 13 employees. The total amount of data leakage is 51.11 GB.","{""activity"": ""Financial"", ""attackdate"": ""2024-04-09 16:22:52.12345"", ""country"": ""US"", ""description"": ""Williams County Abstract Company (founded 1907)  provides services to help you buy or sell residential and commercial property, and also real estate closing, escrow and settlement services and title insurance. Williams County Abstract corporate office is located in 123 E Broadway, Williston, North Dakota, 58801, United States and has 13 employees. The total amount of data leakage is 51.11 GB."", ""discovered"": ""2024-04-13 10:43:54.813255"", ""duplicates"": [], ""group"": ""medusa"", ""id"": ""V2lsbGlhbXMgQ291bnR5IEFic3RyYWN0IENvbXBhbnkgQG1lZHVzYQ=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-13 14:44:49"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/V2lsbGlhbXMgQ291bnR5IEFic3RyYWN0IENvbXBhbnkgQG1lZHVzYQ=="", ""post_url"": ""http://medusaxko7jxtrojdkxo66j7ck4q5tgktf7uqsqyfry4ebnxlcbkccyd.onion/detail?id=3491b1151bd21a760946b64c1262cf54"", ""press"": null, ""screenshot"": """", ""victim"": ""Williams County Abstract Company "", ""website"": ""williamsabstract.com""}"
Feldstein & Stewart,play,Financial,Financial,US,2024-03-23 00:00:00.000000,2024-04-12 19:38:45.183202,feldsteinandstewart.com,http://k7kg3jqxang3wh7hnmaiokchk7qoebupfgoik6rha6mjpzwupwtj25yd.onion/topic.php?id=BvfJ8MA66TOR2s,United States,"{""activity"": ""Financial"", ""attackdate"": ""2024-03-23 00:00:00.000000"", ""country"": ""US"", ""description"": ""United States"", ""discovered"": ""2024-04-12 19:38:45.183202"", ""duplicates"": [], ""group"": ""play"", ""id"": ""RmVsZHN0ZWluICYgU3Rld2FydEBwbGF5"", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-12 19:47:48"", ""users"": 0, ""users_url"": 0}, ""modifications"": [{""date"": ""2025-03-31 18:12:06.671577"", ""description"": ""Update published""}], ""permalink"": ""https://www.ransomware.live/id/RmVsZHN0ZWluICYgU3Rld2FydEBwbGF5"", ""post_url"": ""http://k7kg3jqxang3wh7hnmaiokchk7qoebupfgoik6rha6mjpzwupwtj25yd.onion/topic.php?id=BvfJ8MA66TOR2s"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/c593a0cc2c7966cbfb8b07aa4496e921.png"", ""victim"": ""Feldstein & Stewart"", ""website"": ""feldsteinandstewart.com""}"
Inszone Insurance Services,hunters,Financial,Financial,US,2024-04-10 18:36:16.000000,2024-04-10 21:11:04.229926,inszoneinsurance.com,https://hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion/companies/8395257796,Country : United States of America - Exfiltraded data : yes - Encrypted data : yes,"{""activity"": ""Financial"", ""attackdate"": ""2024-04-10 18:36:16.000000"", ""country"": ""US"", ""description"": ""Country : United States of America - Exfiltraded data : yes - Encrypted data : yes"", ""discovered"": ""2024-04-10 21:11:04.229926"", ""duplicates"": [], ""group"": ""hunters"", ""id"": ""SW5zem9uZSBJbnN1cmFuY2UgU2VydmljZXNAaHVudGVycw=="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-10 21:16:26"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/SW5zem9uZSBJbnN1cmFuY2UgU2VydmljZXNAaHVudGVycw=="", ""post_url"": ""https://hunters55rdxciehoqzwv7vgyv6nt37tbwax2reroyzxhou7my5ejyid.onion/companies/8395257796"", ""press"": ""https://agportal-s3bucket.s3.amazonaws.com/databreach/BreachA31327.pdf"", ""screenshot"": ""https://images.ransomware.live/victims/433a4359e9557d5e001db496ea96d6b4.png"", ""victim"": ""Inszone Insurance Services"", ""website"": ""inszoneinsurance.com""}"
Central Carolina Insurance Agency Inc.,bianlian,Financial,Financial,US,2024-04-09 12:15:45.424814,2024-04-09 12:15:45.424836,centralcarolinainsurance.com,http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion//companies/centralcarolina.com,"Central Carolina Insurance Agency is an independent insurance firm that began operations in Rowan County in 1931, and the organization grew in the 1980’s with an expansion into Mooresville. In 2017 we added R3; Risk, Reduction Resources to our firm to diversify Central Carolina’s tenure and clout in the insurance industry and to promote a more holistic approach to risk management.","{""activity"": ""Financial"", ""attackdate"": ""2024-04-09 12:15:45.424814"", ""country"": ""US"", ""description"": ""Central Carolina Insurance Agency is an independent insurance firm that began operations in Rowan County in 1931, and the organization grew in the 1980’s with an expansion into Mooresville. In 2017 we added R3; Risk, Reduction Resources to our firm to diversify Central Carolina’s tenure and clout in the insurance industry and to promote a more holistic approach to risk management."", ""discovered"": ""2024-04-09 12:15:45.424836"", ""duplicates"": [], ""group"": ""bianlian"", ""id"": ""Q2VudHJhbCBDYXJvbGluYSBJbnN1cmFuY2UgQWdlbmN5IEluYy5AYmlhbmxpYW4="", ""infostealer"": {""employees"": 0, ""employees_url"": 0, ""thirdparties"": 0, ""update"": ""2024-04-09 15:27:45"", ""users"": 0, ""users_url"": 0}, ""permalink"": ""https://www.ransomware.live/id/Q2VudHJhbCBDYXJvbGluYSBJbnN1cmFuY2UgQWdlbmN5IEluYy5AYmlhbmxpYW4="", ""post_url"": ""http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion//companies/centralcarolina.com"", ""press"": null, ""screenshot"": """", ""victim"": ""Central Carolina Insurance Agency Inc."", ""website"": ""centralcarolinainsurance.com""}"
Malaysian Industrial Development Finance,rhysida,Financial,Financial,MY,2024-04-07 16:24:33.443732,2024-04-07 16:24:33.443755,midf.com.my,,"Malaysian Industrial Development Finance MIDF, established in 1960 and based in Kuala Lumpur, is a financial development institution to modernize Malaysia's manufacturing industries.","{""activity"": ""Financial"", ""attackdate"": ""2024-04-07 16:24:33.443732"", ""country"": ""MY"", ""description"": ""Malaysian Industrial Development Finance MIDF, established in 1960 and based in Kuala Lumpur, is a financial development institution to modernize Malaysia's manufacturing industries."", ""discovered"": ""2024-04-07 16:24:33.443755"", ""duplicates"": [], ""group"": ""rhysida"", ""id"": ""TWFsYXlzaWFuIEluZHVzdHJpYWwgRGV2ZWxvcG1lbnQgRmluYW5jZUByaHlzaWRh"", ""infostealer"": {""employees"": 1, ""employees_url"": 1, ""thirdparties"": 1, ""update"": ""2024-04-08 17:40:22"", ""users"": 89, ""users_url"": 9}, ""permalink"": ""https://www.ransomware.live/id/TWFsYXlzaWFuIEluZHVzdHJpYWwgRGV2ZWxvcG1lbnQgRmluYW5jZUByaHlzaWRh"", ""post_url"": """", ""press"": null, ""screenshot"": """", ""victim"": ""Malaysian Industrial Development Finance"", ""website"": ""midf.com.my""}"
"On Q Financial, LLC",bianlian,Financial,Financial,US,2024-04-06 09:45:40.945865,2024-04-06 09:45:40.945892,onqfinancial.com,http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion//companies/onqfinancial.com,On Q Financial is a Mortgage Company specializing in new home financing and existing home refinancing.,"{""activity"": ""Financial"", ""attackdate"": ""2024-04-06 09:45:40.945865"", ""country"": ""US"", ""description"": ""On Q Financial is a Mortgage Company specializing in new home financing and existing home refinancing."", ""discovered"": ""2024-04-06 09:45:40.945892"", ""duplicates"": [], ""group"": ""bianlian"", ""id"": ""T24gUSBGaW5hbmNpYWwsIExMQ0BiaWFubGlhbg=="", ""infostealer"": {""employees"": 1, ""employees_url"": 2, ""thirdparties"": 1, ""update"": ""2024-04-06 09:54:21"", ""users"": 0, ""users_url"": 1}, ""permalink"": ""https://www.ransomware.live/id/T24gUSBGaW5hbmNpYWwsIExMQ0BiaWFubGlhbg=="", ""post_url"": ""http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion//companies/onqfinancial.com"", ""press"": ""https://agportal-s3bucket.s3.amazonaws.com/databreach/BreachA28496.pdf"", ""screenshot"": """", ""victim"": ""On Q Financial, LLC"", ""website"": ""onqfinancial.com""}"
Constelacion Savings and Credit Society,ransomhub,Financial,Financial,SV,2024-04-04 14:57:39.555267,2024-04-04 14:57:39.555298,,http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/6584e3c4-e0c5-4d92-8222-83833a0b8471/,Visits: 15 Data Size: 497GB Published: False,"{""activity"": ""Financial"", ""attackdate"": ""2024-04-04 14:57:39.555267"", ""country"": ""SV"", ""description"": ""Visits: 15 Data Size: 497GB Published: False"", ""discovered"": ""2024-04-04 14:57:39.555298"", ""duplicates"": [], ""group"": ""ransomhub"", ""id"": ""Q29uc3RlbGFjaW9uIFNhdmluZ3MgYW5kIENyZWRpdCBTb2NpZXR5QHJhbnNvbWh1Yg=="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/Q29uc3RlbGFjaW9uIFNhdmluZ3MgYW5kIENyZWRpdCBTb2NpZXR5QHJhbnNvbWh1Yg=="", ""post_url"": ""http://ransomxifxwc5eteopdobynonjctkxxvap77yqifu2emfbecgbqdw6qd.onion/6584e3c4-e0c5-4d92-8222-83833a0b8471/"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/e3a6618d1742cd3ea801034435784194.png"", ""victim"": ""Constelacion Savings and Credit Society"", ""website"": """"}"
Remitano - Cryptocurrency Exchange,incransom,Financial,Financial,SC,2024-04-04 14:54:47.070349,2024-04-04 14:54:47.137728,remitano.com,http://incblog7vmuq7rktic73r4ha4j757m3ptym37tyvifzp2roedyyzzxid.onion/blog/leak/64300D0586117078,Remitano App is an Escrowed P2P Cryptocurrency Exchange. We help you easily Buy - Sell - Store - Invest - Deposit & Withdraw cryptocurrencies with Fiat Wallet FAST & SECURELY. Our app supports...,"{""activity"": ""Financial"", ""attackdate"": ""2024-04-04 14:54:47.070349"", ""country"": ""SC"", ""description"": ""Remitano App is an Escrowed P2P Cryptocurrency Exchange. We help you easily Buy - Sell - Store - Invest - Deposit & Withdraw cryptocurrencies with Fiat Wallet FAST & SECURELY. Our app supports..."", ""discovered"": ""2024-04-04 14:54:47.137728"", ""duplicates"": [], ""group"": ""incransom"", ""id"": ""UmVtaXRhbm8gLSBDcnlwdG9jdXJyZW5jeSBFeGNoYW5nZUBpbmNyYW5zb20="", ""infostealer"": """", ""permalink"": ""https://www.ransomware.live/id/UmVtaXRhbm8gLSBDcnlwdG9jdXJyZW5jeSBFeGNoYW5nZUBpbmNyYW5zb20="", ""post_url"": ""http://incblog7vmuq7rktic73r4ha4j757m3ptym37tyvifzp2roedyyzzxid.onion/blog/leak/64300D0586117078"", ""press"": null, ""screenshot"": ""https://images.ransomware.live/victims/bea0c9f828e02e08ab1bf4a272c74560.png"", ""victim"": ""Remitano - Cryptocurrency Exchange"", ""website"": ""remitano.com""}"
