group,indicator,ioc_type,first_seen,last_seen,source,description,raw_record,ttps
AiLock,3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69,sha256,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""3c7c91cd4dc336db8082e07ab7549556f05d80acbc778afc2dade67c02002f69"", ""ioc_type"": ""sha256""}",
AiLock,2a728d98ae8280efeaa674783181f3fa,md5,,,ransomware.live,,"{""group"": ""AiLock"", ""indicator"": ""2a728d98ae8280efeaa674783181f3fa"", ""ioc_type"": ""md5""}",
cactus,28103f745f58a2af71d327012846c022,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""28103f745f58a2af71d327012846c022"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,42bce02c8f6d561f02856a367272b835,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""42bce02c8f6d561f02856a367272b835"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,82cb0577a64e59d187ab3174d1095c22,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""82cb0577a64e59d187ab3174d1095c22"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,36330349aa9c3dc0fee84e0c57283e65,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""36330349aa9c3dc0fee84e0c57283e65"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,1773e21117bd6a0e17a3975be84ab6ae,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""1773e21117bd6a0e17a3975be84ab6ae"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,e28db6a65da2ebcf304873c9a5ed086d,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""e28db6a65da2ebcf304873c9a5ed086d"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,dd394a40255027c7354123fc0f1a6c05,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""dd394a40255027c7354123fc0f1a6c05"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,c82121875584b5607f9d8a9c5c10889a,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""c82121875584b5607f9d8a9c5c10889a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,1add9766eb649496bc2fa516902a5965,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""1add9766eb649496bc2fa516902a5965"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,28771790ad093c8efa027edbc680722a,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""28771790ad093c8efa027edbc680722a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,6bafa6190e30fcae5dda8017079f9980,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""6bafa6190e30fcae5dda8017079f9980"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,39fe99d2250954a0d5ed0e9ff9c41d81,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""39fe99d2250954a0d5ed0e9ff9c41d81"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,c0193c3b51020b1504c401bb27b84bea,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""c0193c3b51020b1504c401bb27b84bea"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,d811f4b4dc97b25751cd0e8373c533e3,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""d811f4b4dc97b25751cd0e8373c533e3"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,f58f1d87d32d472d5e97c5bba5c0cb4b,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""f58f1d87d32d472d5e97c5bba5c0cb4b"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,155a1d61ba47a8fbb87ba1aced22649e,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""155a1d61ba47a8fbb87ba1aced22649e"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,b2951204c09e7791d83c58017742b297,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""b2951204c09e7791d83c58017742b297"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,3f8dbb3a8b881cba220c124323e92e6b,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""3f8dbb3a8b881cba220c124323e92e6b"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,a20f8391af142d78fa825e38f0f40965,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""a20f8391af142d78fa825e38f0f40965"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,ffd340da6546fd9727011fa808af4ac1,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""ffd340da6546fd9727011fa808af4ac1"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,11af5c1051f89e0933646121eefb388b,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""11af5c1051f89e0933646121eefb388b"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,3dc738d44d0a5fe03568e09d59203a79,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""3dc738d44d0a5fe03568e09d59203a79"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,eba1596272ff695a1219b1380468293a,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""eba1596272ff695a1219b1380468293a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,977fe7712d2c2d8592c094a9de88170c,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""977fe7712d2c2d8592c094a9de88170c"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,32d93a2ec1007aad3228ced140b31682,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""32d93a2ec1007aad3228ced140b31682"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,0a75d6369662af48ce6789d6b313a9a5,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""0a75d6369662af48ce6789d6b313a9a5"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,1b99383c43c36fa94d046dca6423a93b,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""1b99383c43c36fa94d046dca6423a93b"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,9f9f02ce0d1a1aa6e4e0b2867af09ba0,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""9f9f02ce0d1a1aa6e4e0b2867af09ba0"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,13ace884f11b68fd1d427f3f4effaf76,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""13ace884f11b68fd1d427f3f4effaf76"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,273aa71a0ba88334060922563a8418cc,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""273aa71a0ba88334060922563a8418cc"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,3e748ba8609601283f21b4ecc784efed,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""3e748ba8609601283f21b4ecc784efed"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,0c0ece5515f5e2719f0e0a93e1f112dc,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""0c0ece5515f5e2719f0e0a93e1f112dc"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,5b4d60780f6b5bbb6cb0a28fee885422,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""5b4d60780f6b5bbb6cb0a28fee885422"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,214d097d63c0aa20ae2a833518c583a1,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""214d097d63c0aa20ae2a833518c583a1"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,b7e14409b99a663fa181ec5e2abc8fb3,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""b7e14409b99a663fa181ec5e2abc8fb3"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,ea16d3eb7bafa159c311c7806729ccdd,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""ea16d3eb7bafa159c311c7806729ccdd"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,9a3d11b64e78895b8997fc7ad471655e,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""9a3d11b64e78895b8997fc7ad471655e"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,efa0d819098dc38d7a92ecd7eaf8a82a,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""efa0d819098dc38d7a92ecd7eaf8a82a"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,ef6a62e5ef88cdcc946e8edafe7a2184,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""ef6a62e5ef88cdcc946e8edafe7a2184"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,0e4ee38fe320cfb573a30820198ff442,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""0e4ee38fe320cfb573a30820198ff442"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,74e6deb66b7845af3eb2d61727bb0bad,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""74e6deb66b7845af3eb2d61727bb0bad"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,13baaae3f238bff3b5d3294f66a63bc0,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""13baaae3f238bff3b5d3294f66a63bc0"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,949d9523269604db26065f002feef9ae,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""949d9523269604db26065f002feef9ae"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,a73487356f1f47a6f87c470b150605e9,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""a73487356f1f47a6f87c470b150605e9"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cactus,86281388d3cdbc77b337000b0725ea81,md5,,,ransomware.live,,"{""group"": ""cactus"", ""indicator"": ""86281388d3cdbc77b337000b0725ea81"", ""ioc_type"": ""md5""}",T1003.001; T1018; T1021.001; T1021.004; T1027; T1027.002; T1049; T1053.005; T1072; T1087; T1087.002; T1136; T1486; T1555.003; T1562.001; T1570
cephalus,46.17.42.64,ip,,,ransomware.live,,"{""group"": ""cephalus"", ""indicator"": ""46.17.42.64"", ""ioc_type"": ""ip""}",
chaos,7c4b465159e1c7dbbe67f0eeb3f58de1caba293999a49843a0818480f05be14e,sha256,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""7c4b465159e1c7dbbe67f0eeb3f58de1caba293999a49843a0818480f05be14e"", ""ioc_type"": ""sha256""}",
chaos,11cfea4100ba3731d859148d2011c7225d337db22797f7e111c0f2876e986490,sha256,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""11cfea4100ba3731d859148d2011c7225d337db22797f7e111c0f2876e986490"", ""ioc_type"": ""sha256""}",
chaos,1d846592ffcc19ed03a34316520aa31369218a88afa4e17ac547686d0348aa5b,sha256,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""1d846592ffcc19ed03a34316520aa31369218a88afa4e17ac547686d0348aa5b"", ""ioc_type"": ""sha256""}",
chaos,160f60dc3fc9920cfc3847de4de2ef09,md5,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""160f60dc3fc9920cfc3847de4de2ef09"", ""ioc_type"": ""md5""}",
chaos,9113f4b245da32c75d61b467ee89e0b7,md5,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""9113f4b245da32c75d61b467ee89e0b7"", ""ioc_type"": ""md5""}",
chaos,87fd821b67a1f329548f222d81a55be7,md5,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""87fd821b67a1f329548f222d81a55be7"", ""ioc_type"": ""md5""}",
chaos,144.172.103.42,ip,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""144.172.103.42"", ""ioc_type"": ""ip""}",
chaos,45.61.134.36,ip,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""45.61.134.36"", ""ioc_type"": ""ip""}",
chaos,107.170.35.225,ip,,,ransomware.live,,"{""group"": ""chaos"", ""indicator"": ""107.170.35.225"", ""ioc_type"": ""ip""}",
cloak,31c6032e6cfa6c514c0b0b30fe75c66e,md5,,,ransomware.live,,"{""group"": ""cloak"", ""indicator"": ""31c6032e6cfa6c514c0b0b30fe75c66e"", ""ioc_type"": ""md5""}",
crypto24,crypto24support@pm.me,email,,,ransomware.live,,"{""group"": ""crypto24"", ""indicator"": ""crypto24support@pm.me"", ""ioc_type"": ""email""}",
crypto24,45.63.9.192:5050,ip,,,ransomware.live,,"{""group"": ""crypto24"", ""indicator"": ""45.63.9.192:5050"", ""ioc_type"": ""ip""}",
d4rk4rmy,389EFCEB8DB8143C000A0A70B6C44A0436761784760F23E2F43A421F48A45D72A4A22814F011,tox,,,ransomware.live,,"{""group"": ""d4rk4rmy"", ""indicator"": ""389EFCEB8DB8143C000A0A70B6C44A0436761784760F23E2F43A421F48A45D72A4A22814F011"", ""ioc_type"": ""tox""}",
d4rk4rmy,57A9B30B2D9E5F692A100C8E264082FC5F9B8F445C47E7333CBBB04DBF42640085620A9FA795,tox,,,ransomware.live,,"{""group"": ""d4rk4rmy"", ""indicator"": ""57A9B30B2D9E5F692A100C8E264082FC5F9B8F445C47E7333CBBB04DBF42640085620A9FA795"", ""ioc_type"": ""tox""}",
datacarry,b1cf41363401fe5671e24fd55ee89b0c177140c482a8dab1b9891db509df52f6,sha256,,,ransomware.live,,"{""group"": ""datacarry"", ""indicator"": ""b1cf41363401fe5671e24fd55ee89b0c177140c482a8dab1b9891db509df52f6"", ""ioc_type"": ""sha256""}",
datacarry,bb62196338dab7b26993f27e3a8ad917d848508ad8cd4646c9fe836b1140c3e4,sha256,,,ransomware.live,,"{""group"": ""datacarry"", ""indicator"": ""bb62196338dab7b26993f27e3a8ad917d848508ad8cd4646c9fe836b1140c3e4"", ""ioc_type"": ""sha256""}",
datacarry,datacarry@riseup.net,email,,,ransomware.live,,"{""group"": ""datacarry"", ""indicator"": ""datacarry@riseup.net"", ""ioc_type"": ""email""}",
datacarry,050d1feda2751e807b2a731f1f5fe764910ba9ea8bc46e2643d3180876a5bc953c,session,,,ransomware.live,,"{""group"": ""datacarry"", ""indicator"": ""050d1feda2751e807b2a731f1f5fe764910ba9ea8bc46e2643d3180876a5bc953c"", ""ioc_type"": ""session""}",
datacarry,d86163423afa32bb0b793ad909d6b357,md5,,,ransomware.live,,"{""group"": ""datacarry"", ""indicator"": ""d86163423afa32bb0b793ad909d6b357"", ""ioc_type"": ""md5""}",
datacarry,176.65.141.201,ip,,,ransomware.live,,"{""group"": ""datacarry"", ""indicator"": ""176.65.141.201"", ""ioc_type"": ""ip""}",
datacarry,154.216.19.224,ip,,,ransomware.live,,"{""group"": ""datacarry"", ""indicator"": ""154.216.19.224"", ""ioc_type"": ""ip""}",
dragonforce,3a514e164db30acdb3063eb79a23aa4f,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""3a514e164db30acdb3063eb79a23aa4f"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,f0410358a0d9dbd0dff3113d9c744ca7,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""f0410358a0d9dbd0dff3113d9c744ca7"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,99be93aa4c34b39fedcd37663c34511f,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""99be93aa4c34b39fedcd37663c34511f"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,2dd7cd2bf15eec7d62689435fca9c49c,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""2dd7cd2bf15eec7d62689435fca9c49c"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,3c311cabe7de6a8c104f8f10541d392d,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""3c311cabe7de6a8c104f8f10541d392d"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,12e22f588f6128cf1a042d1122556cd2,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""12e22f588f6128cf1a042d1122556cd2"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,e4a4fc96188310b7b07e7c0525b5c0aa,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""e4a4fc96188310b7b07e7c0525b5c0aa"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,15634dc79981e7fba25fb8530cedb981,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""15634dc79981e7fba25fb8530cedb981"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,8bcd83352bbd52ca7bda998a52dd0e5c,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""8bcd83352bbd52ca7bda998a52dd0e5c"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,6c755a742f2b2e5c1820f57d0338365f,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""6c755a742f2b2e5c1820f57d0338365f"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,d54bae930b038950c2947f5397c13f84,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""d54bae930b038950c2947f5397c13f84"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,40126b1b3c6f86194fc554cdba3cb5d3,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""40126b1b3c6f86194fc554cdba3cb5d3"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,296cca79bbb3ca764de8fcdc2070ecc2,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""296cca79bbb3ca764de8fcdc2070ecc2"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,b97812a2e6be54e725defbab88357fa2,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""b97812a2e6be54e725defbab88357fa2"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,d44071f255785c73909d64f824331ebf,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""d44071f255785c73909d64f824331ebf"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,9db8f7378e2df01c842cfcb617e64475,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""9db8f7378e2df01c842cfcb617e64475"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
dragonforce,9a218d69ecafe65eae264d2fdb52f1aa,md5,,,ransomware.live,,"{""group"": ""dragonforce"", ""indicator"": ""9a218d69ecafe65eae264d2fdb52f1aa"", ""ioc_type"": ""md5""}",T1070.004; T1083; T1204.002; T1486; T1562.001
